step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,avail_pes_dc0,avail_pes_dc1,avail_pes_dc2,avail_pes_dc3,avail_pes_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
1540,128,1256.0,261.32000732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.3419189453125,185.61317443847656,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1541,128,1315.8399658203125,272.00665283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.70742797851562,185.68873596191406,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1542,128,1346.566650390625,241.1999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0814666748047,185.7557373046875,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1543,128,1498.6199951171875,197.60667419433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.4977569580078,185.8106231689453,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1544,128,1335.1400146484375,173.086669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.86862182617188,185.85870361328125,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1545,128,1065.806640625,148.94000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.16468811035156,185.9000701904297,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1546,128,816.0533447265625,107.21333312988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.391357421875,185.9298553466797,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1547,128,787.2266845703125,77.05999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.6100311279297,185.95126342773438,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1548,128,723.9666748046875,65.3066635131836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.81114196777344,185.9694061279297,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1549,128,708.3200073242188,61.973331451416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0078887939453,185.9866180419922,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1550,128,679.7466430664062,77.46666717529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.19671630859375,186.0081329345703,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1551,128,614.5399780273438,71.28666687011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.36741638183594,186.02793884277344,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1552,128,548.6333618164062,127.5999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5198211669922,186.06338500976562,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1553,128,513.4000244140625,129.81333923339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.6624298095703,186.0994415283203,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1554,128,470.739990234375,103.6933364868164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.79318237304688,186.1282501220703,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1555,128,410.4866638183594,99.40666961669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.90721130371094,186.15585327148438,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1556,128,388.40667724609375,54.779998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.01510620117188,186.17108154296875,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1557,128,367.6600036621094,27.366666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.1172332763672,186.17868041992188,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1558,128,323.94000244140625,6.566666603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.20721435546875,186.1804962158203,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1559,128,322.70001220703125,1.0266666412353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.29685974121094,186.1807861328125,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1560,128,283.586669921875,0.41999998688697815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.37562561035156,186.180908203125,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1561,128,244.3333282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.44349670410156,186.180908203125,66.09127044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1562,128,221.18666076660156,0.0,3.373333215713501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.50494384765625,186.180908203125,66.09220123291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1563,128,179.94667053222656,0.0,48.50666809082031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.554931640625,186.180908203125,66.10568237304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1564,128,163.17333984375,0.0,53.220001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.60025024414062,186.180908203125,66.1204605102539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1565,128,138.52000427246094,0.0,90.63333129882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.63873291015625,186.180908203125,66.14563751220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1566,128,126.78666687011719,0.0,131.3333282470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.6739501953125,186.180908203125,66.18212127685547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1567,128,106.16000366210938,0.0,153.13333129882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.70343017578125,186.180908203125,66.22465515136719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1568,128,98.23332977294922,0.0,176.95333862304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.73072814941406,186.180908203125,66.27381134033203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1569,128,159.36000061035156,0.0,194.67333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.77499389648438,186.180908203125,66.32788848876953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1570,128,224.39332580566406,0.0,204.13999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.8373260498047,186.180908203125,66.38459014892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1571,128,205.4066619873047,0.0,358.3933410644531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.89437866210938,186.180908203125,66.48414611816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1572,128,182.53334045410156,0.0,281.26666259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.94508361816406,186.180908203125,66.5622787475586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1573,128,173.35333251953125,0.0,262.3133239746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.9932403564453,186.180908203125,66.63513946533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1574,128,156.6199951171875,0.0,270.9800109863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0367431640625,186.180908203125,66.71041107177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1575,128,127.82666778564453,0.0,236.52667236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.07225036621094,186.180908203125,66.77611541748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1576,128,91.05999755859375,0.0,350.9200134277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.09754943847656,186.180908203125,66.87358856201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1577,128,42.54666519165039,0.0,247.586669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.10935974121094,186.180908203125,66.94236755371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1578,128,14.58666706085205,0.0,379.0400085449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.04765319824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1579,128,0.0,0.0,348.8333435058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.1445541381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1580,128,0.0,0.0,458.5666809082031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.27193450927734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1581,128,0.0,0.0,156.31333923339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.31535339355469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1582,128,0.0,0.0,451.1400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.44066619873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1583,128,0.0,0.0,127.83333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.47618103027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1584,128,0.0,0.0,400.3466796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.58738708496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1585,128,0.0,0.0,339.7866516113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.68177032470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1586,128,0.0,0.0,150.2133331298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.72349548339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1587,128,0.0,0.0,299.3333435058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.80664825439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1588,128,0.0,0.0,306.00665283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.89164733886719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1589,128,0.0,0.0,350.0466613769531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,67.98888397216797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1590,128,0.0,0.0,267.0666809082031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,68.06306457519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1591,128,0.0,0.0,360.26666259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,68.16313934326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1592,128,0.0,0.0,359.2933349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,68.26294708251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1593,128,0.0,0.0,536.4400024414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,68.41195678710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1594,128,0.0,0.0,293.8399963378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,68.49357604980469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1595,128,0.0,0.0,546.0266723632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.180908203125,68.64525604248047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1596,128,0.0,2.5933332443237305,304.1933288574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.18162536621094,68.72975158691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1597,127,0.0,102.74666595458984,490.4266662597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.11341857910156,186.2101593017578,68.86598205566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,1,0,0,0
1598,128,0.0,170.52000427246094,360.8333435058594,0.0,0.0,0.0,26.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,186.2501983642578,68.9662094116211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625000232830644,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1599,128,0.0,179.16000366210938,352.0733337402344,0.0,0.0,0.0,26.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,186.2926483154297,69.06401062011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625000232830644,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1600,127,0.0,217.84666442871094,404.7066650390625,0.0,0.0,0.0,26.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,186.3458251953125,69.17642974853516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625000232830644,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,1,0,0,0
1601,126,0.0,342.0400085449219,633.3800048828125,0.0,0.0,0.0,51.5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,186.426513671875,69.35237121582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023437500931322575,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,2,0,0,0
1602,128,0.0,421.2266540527344,409.8666687011719,0.0,0.0,0.0,104.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,186.51455688476562,69.46621704101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054687499068677425,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1603,128,0.0,406.11334228515625,521.2133178710938,0.0,0.0,0.0,104.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,186.598388671875,69.61100006103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054687499068677425,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1604,128,0.0,592.7533569335938,602.4000244140625,0.0,0.0,0.0,104.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,186.73406982421875,69.77833557128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054687499068677425,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1605,128,0.0,555.7266845703125,485.7466735839844,0.0,0.0,0.0,104.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,186.8594512939453,69.91326141357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054687499068677425,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1606,124,0.0,766.1799926757812,452.3933410644531,0.0,0.0,0.0,104.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,187.04330444335938,70.03892517089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054687499068677425,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,4,0,0,0
1607,128,0.0,959.5333251953125,533.1333618164062,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,187.25123596191406,70.18701934814453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000186264515,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1608,127,0.0,857.8866577148438,542.193359375,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,187.43092346191406,70.33763122558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000186264515,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,1,0,0,0
1609,124,0.0,823.8666381835938,562.0399780273438,0.0,0.0,0.0,213.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,187.6005096435547,70.4937515258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01406249962747097,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,4,0,0,0
1610,126,0.0,692.806640625,582.9666748046875,0.0,0.0,0.0,225.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,187.73037719726562,70.65568542480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02187499962747097,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,2,0,0,0
1611,128,0.0,722.3800048828125,603.893310546875,0.0,0.0,0.0,227.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.11341857910156,187.86781311035156,70.82343292236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1612,128,39.7599983215332,620.3866577148438,689.1533203125,0.0,0.0,0.0,227.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.1244659423828,187.97691345214844,71.0148696899414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1613,122,83.6933364868164,689.7333374023438,683.8499755859375,0.0,0.0,0.0,227.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.147705078125,188.10528564453125,71.20482635498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,6,0,0,0
1614,127,206.17999267578125,1143.086669921875,678.546630859375,0.0,0.0,0.0,238.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.20497131347656,188.35659790039062,71.393310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03046875074505806,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,1,0,0,0
1615,126,186.8866729736328,1085.546630859375,673.2433471679688,0.0,0.0,0.0,240.6875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.25689697265625,188.59129333496094,71.580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03203124925494194,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,2,0,0,0
1616,128,230.93333435058594,957.3733520507812,667.9400024414062,0.0,0.0,0.0,244.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.321044921875,188.7893829345703,71.76586151123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03437500074505806,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
1617,128,227.47999572753906,672.6466674804688,397.5466613769531,0.0,0.0,0.0,244.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.3842315673828,188.9083709716797,71.87628936767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03437500074505806,0.0,0.0,0.0,480.0,384.0,296.0,240.0,144.0,0,0,0,0,0
